 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1260,ER.ATL2.png,227,137.137,0.152,26.306,161,427,8.746,21.566,1.168,0.856,0.593
1261,ER.ATL2.png,1,2.828,1.000,1.414,22,410,135.000,1.000,1.000,1.000,1.000
1262,ER.ATL2.png,31,31.213,0.400,11.180,27,410,100.305,5.336,2.275,0.440,0.653
1263,ER.ATL2.png,2,4.828,1.000,2.236,104,410,116.565,1.000,2.000,0.500,1.000
1264,ER.ATL2.png,1,2.828,1.000,1.414,144,410,135.000,1.000,1.000,1.000,1.000
1265,ER.ATL2.png,1,2.828,1.000,1.414,261,410,135.000,1.000,1.000,1.000,1.000
1266,ER.ATL2.png,17,27.456,0.283,7.810,64,417,39.806,5.821,1.386,0.722,0.523
1267,ER.ATL2.png,1,2.828,1.000,1.414,73,411,135.000,1.000,1.000,1.000,1.000
1268,ER.ATL2.png,2,4.243,1.000,2.236,106,411,153.435,1.000,2.000,0.500,1.000
1269,ER.ATL2.png,36,47.355,0.202,19.209,143,412,141.340,4.950,4.753,0.210,0.471
1270,ER.ATL2.png,67,56.669,0.262,13.601,181,420,36.027,10.748,1.228,0.814,0.618
1271,ER.ATL2.png,1,2.828,1.000,1.414,224,412,135.000,1.000,1.000,1.000,1.000
1272,ER.ATL2.png,1290,145.296,0.768,53.600,404,455,53.344,36.503,1.356,0.737,0.930
1273,ER.ATL2.png,14,21.799,0.370,7.616,2,413,113.199,4.715,1.631,0.613,0.560
1274,ER.ATL2.png,4,9.657,0.539,4.472,23,413,116.565,1.897,3.093,0.323,0.667
1275,ER.ATL2.png,1,2.828,1.000,1.414,74,413,135.000,1.000,1.000,1.000,1.000
1276,ER.ATL2.png,2,4.828,1.000,2.236,116,413,116.565,1.000,2.000,0.500,1.000
1277,ER.ATL2.png,1,2.828,1.000,1.414,255,413,135.000,1.000,1.000,1.000,1.000
1278,ER.ATL2.png,1,2.828,1.000,1.414,257,413,135.000,1.000,1.000,1.000,1.000
1279,ER.ATL2.png,1949,266.492,0.345,71.512,317,429,159.538,47.345,1.279,0.782,0.810
1280,ER.ATL2.png,1,2.828,1.000,1.414,6,414,135.000,1.000,1.000,1.000,1.000
1281,ER.ATL2.png,1,2.828,1.000,1.414,42,414,135.000,1.000,1.000,1.000,1.000
1282,ER.ATL2.png,1,2.828,1.000,1.414,8,415,135.000,1.000,1.000,1.000,1.000
1283,ER.ATL2.png,1,2.828,1.000,1.414,22,415,135.000,1.000,1.000,1.000,1.000
1284,ER.ATL2.png,1,2.828,1.000,1.414,72,415,135.000,1.000,1.000,1.000,1.000
1285,ER.ATL2.png,19,25.213,0.376,8.602,311,420,35.538,5.367,1.947,0.514,0.603
1286,ER.ATL2.png,1,2.828,1.000,1.414,12,416,135.000,1.000,1.000,1.000,1.000
1287,ER.ATL2.png,67,87.882,0.109,18.028,57,423,19.440,10.502,1.949,0.513,0.479
1288,ER.ATL2.png,1,2.828,1.000,1.414,84,417,135.000,1.000,1.000,1.000,1.000
1289,ER.ATL2.png,9,16.971,0.393,5.831,317,417,149.036,4.000,1.503,0.665,0.529
1290,ER.ATL2.png,2,4.243,1.000,2.236,128,418,153.435,1.000,2.000,0.500,1.000
1291,ER.ATL2.png,1,2.828,1.000,1.414,134,418,135.000,1.000,1.000,1.000,1.000
1292,ER.ATL2.png,1,2.828,1.000,1.414,194,419,135.000,1.000,1.000,1.000,1.000
1293,ER.ATL2.png,4,9.899,0.513,5.000,195,422,36.870,1.941,3.850,0.260,0.571
1294,ER.ATL2.png,1031,138.669,0.674,47.011,373,419,128.089,38.788,1.231,0.812,0.907
1295,ER.ATL2.png,506,112.267,0.504,35.355,456,419,118.740,23.335,1.712,0.584,0.771
1296,ER.ATL2.png,1,2.828,1.000,1.414,22,420,135.000,1.000,1.000,1.000,1.000
1297,ER.ATL2.png,2,4.243,1.000,2.236,191,420,153.435,1.000,2.000,0.500,1.000
1298,ER.ATL2.png,57,34.385,0.606,12.207,443,420,124.992,9.707,1.189,0.841,0.826
1299,ER.ATL2.png,15,26.042,0.278,9.220,3,422,130.601,4.919,2.831,0.353,0.462
1300,ER.ATL2.png,1,2.828,1.000,1.414,321,421,135.000,1.000,1.000,1.000,1.000
1301,ER.ATL2.png,1,2.828,1.000,1.414,11,422,135.000,1.000,1.000,1.000,1.000
1302,ER.ATL2.png,1,2.828,1.000,1.414,13,422,135.000,1.000,1.000,1.000,1.000
1303,ER.ATL2.png,31,39.113,0.255,11.180,31,422,100.305,7.000,1.919,0.521,0.544
1304,ER.ATL2.png,1,2.828,1.000,1.414,192,422,135.000,1.000,1.000,1.000,1.000
1305,ER.ATL2.png,3,8.485,0.524,3.162,494,422,108.435,2.000,1.567,0.638,0.600
1306,ER.ATL2.png,1,2.828,1.000,1.414,21,423,135.000,1.000,1.000,1.000,1.000
1307,ER.ATL2.png,38,47.012,0.216,12.530,151,423,151.390,8.321,1.772,0.564,0.539
1308,ER.ATL2.png,1,2.828,1.000,1.414,1,424,135.000,1.000,1.000,1.000,1.000
1309,ER.ATL2.png,46,35.456,0.460,12.166,55,436,80.538,7.000,1.718,0.582,0.742
1310,ER.ATL2.png,1,2.828,1.000,1.414,197,424,135.000,1.000,1.000,1.000,1.000
1311,ER.ATL2.png,2,5.657,0.785,2.828,10,425,135.000,1.414,2.646,0.378,0.667
1312,ER.ATL2.png,3,8.485,0.524,3.162,19,425,161.565,2.000,1.567,0.638,0.600
1313,ER.ATL2.png,5,14.142,0.314,4.472,69,425,153.435,3.000,1.551,0.645,0.500
1314,ER.ATL2.png,3,6.828,0.809,3.162,136,425,108.435,1.000,3.000,0.333,1.000
1315,ER.ATL2.png,1,2.828,1.000,1.414,199,425,135.000,1.000,1.000,1.000,1.000
1316,ER.ATL2.png,1,2.828,1.000,1.414,492,425,135.000,1.000,1.000,1.000,1.000
1317,ER.ATL2.png,1,2.828,1.000,1.414,29,426,135.000,1.000,1.000,1.000,1.000
1318,ER.ATL2.png,82,72.326,0.197,20.591,176,433,150.945,13.416,1.663,0.601,0.482
1319,ER.ATL2.png,1,2.828,1.000,1.414,197,426,135.000,1.000,1.000,1.000,1.000
1320,ER.ATL2.png,41,57.012,0.159,13.454,190,428,131.987,10.000,1.274,0.785,0.458
1321,ER.ATL2.png,1,2.828,1.000,1.414,6,428,135.000,1.000,1.000,1.000,1.000
1322,ER.ATL2.png,21,37.941,0.183,11.402,62,430,142.125,5.657,2.425,0.412,0.467
1323,ER.ATL2.png,26,27.456,0.433,10.000,158,435,36.870,5.600,2.117,0.472,0.634
1324,ER.ATL2.png,2,5.657,0.785,2.828,13,432,45.000,1.414,2.646,0.378,0.667
1325,ER.ATL2.png,3,5.657,1.000,2.828,24,430,135.000,2.000,1.464,0.683,0.857
1326,ER.ATL2.png,3,5.657,1.000,2.828,28,430,135.000,2.000,1.464,0.683,0.857
1327,ER.ATL2.png,28,34.627,0.293,11.402,33,439,52.125,6.102,2.442,0.409,0.583
1328,ER.ATL2.png,1,2.828,1.000,1.414,70,430,135.000,1.000,1.000,1.000,1.000
1329,ER.ATL2.png,72,52.770,0.325,16.643,167,430,122.735,9.000,1.842,0.543,0.667
1330,ER.ATL2.png,1,2.828,1.000,1.414,11,431,135.000,1.000,1.000,1.000,1.000
1331,ER.ATL2.png,102,79.983,0.200,21.633,42,434,146.310,10.521,2.318,0.431,0.588
1332,ER.ATL2.png,3,8.485,0.524,4.243,203,431,135.000,1.414,4.123,0.243,0.600
1333,ER.ATL2.png,945,148.995,0.535,51.196,440,481,77.593,29.813,1.943,0.515,0.857
1334,ER.ATL2.png,1,2.828,1.000,1.414,71,432,135.000,1.000,1.000,1.000,1.000
1335,ER.ATL2.png,1,2.828,1.000,1.414,198,432,135.000,1.000,1.000,1.000,1.000
1336,ER.ATL2.png,1,2.828,1.000,1.414,16,433,135.000,1.000,1.000,1.000,1.000
1337,ER.ATL2.png,1,2.828,1.000,1.414,27,433,135.000,1.000,1.000,1.000,1.000
1338,ER.ATL2.png,1,2.828,1.000,1.414,30,433,135.000,1.000,1.000,1.000,1.000
1339,ER.ATL2.png,19,22.385,0.476,7.071,60,433,135.000,5.000,1.111,0.900,0.731
1340,ER.ATL2.png,1,2.828,1.000,1.414,144,433,135.000,1.000,1.000,1.000,1.000
1341,ER.ATL2.png,1,2.828,1.000,1.414,25,434,135.000,1.000,1.000,1.000,1.000
1342,ER.ATL2.png,8,12.485,0.645,5.000,38,438,53.130,3.000,1.484,0.674,0.800
1343,ER.ATL2.png,3,8.485,0.524,3.162,15,436,161.565,2.000,1.567,0.638,0.600
1344,ER.ATL2.png,12,14.728,0.695,5.831,162,439,30.964,4.243,1.421,0.704,0.706
1345,ER.ATL2.png,39,36.284,0.372,10.630,181,435,138.814,7.546,1.298,0.770,0.690
1346,ER.ATL2.png,1,2.828,1.000,1.414,201,435,135.000,1.000,1.000,1.000,1.000
1347,ER.ATL2.png,171,156.551,0.088,28.320,13,460,47.862,17.112,2.052,0.487,0.490
1348,ER.ATL2.png,27,31.456,0.343,10.770,39,446,68.199,5.466,2.125,0.471,0.614
1349,ER.ATL2.png,1,2.828,1.000,1.414,157,436,135.000,1.000,1.000,1.000,1.000
1350,ER.ATL2.png,44,28.627,0.675,11.180,483,439,169.695,6.957,1.582,0.632,0.786
1351,ER.ATL2.png,1,2.828,1.000,1.414,25,437,135.000,1.000,1.000,1.000,1.000
1352,ER.ATL2.png,21,23.799,0.466,8.062,200,437,119.745,5.657,1.665,0.601,0.667
1353,ER.ATL2.png,58,38.870,0.482,12.369,325,437,104.036,8.000,1.480,0.676,0.784
1354,ER.ATL2.png,113,89.640,0.177,25.080,5,461,66.501,9.544,3.113,0.321,0.601
1355,ER.ATL2.png,7,11.657,0.647,5.385,68,438,111.801,2.000,2.982,0.335,0.824
1356,ER.ATL2.png,18,22.385,0.451,8.246,35,447,75.964,4.274,2.386,0.419,0.621
1357,ER.ATL2.png,2,4.828,1.000,2.236,71,439,116.565,1.000,2.000,0.500,1.000
1358,ER.ATL2.png,2,4.828,1.000,2.236,177,439,116.565,1.000,2.000,0.500,1.000
1359,ER.ATL2.png,2,4.243,1.000,2.236,281,439,153.435,1.000,2.000,0.500,1.000
1360,ER.ATL2.png,1,2.828,1.000,1.414,21,440,135.000,1.000,1.000,1.000,1.000
1361,ER.ATL2.png,19,24.971,0.383,9.434,43,445,32.005,4.667,2.345,0.426,0.559
1362,ER.ATL2.png,1,2.828,1.000,1.414,75,440,135.000,1.000,1.000,1.000,1.000
1363,ER.ATL2.png,84,66.326,0.240,14.560,481,440,105.945,11.461,1.081,0.925,0.667
1364,ER.ATL2.png,21,26.385,0.379,7.810,167,441,129.806,5.000,1.520,0.658,0.700
1365,ER.ATL2.png,1,2.828,1.000,1.414,1,442,135.000,1.000,1.000,1.000,1.000
1366,ER.ATL2.png,12,16.728,0.539,6.708,3,442,116.565,3.881,1.651,0.606,0.649
1367,ER.ATL2.png,1,2.828,1.000,1.414,67,442,135.000,1.000,1.000,1.000,1.000
1368,ER.ATL2.png,3,6.828,0.809,3.162,158,442,108.435,1.000,3.000,0.333,1.000
1369,ER.ATL2.png,19,26.627,0.337,10.817,185,451,56.310,4.715,2.819,0.355,0.603
1370,ER.ATL2.png,39,41.698,0.282,10.817,489,451,56.310,7.452,1.291,0.775,0.655
1371,ER.ATL2.png,2,5.657,0.785,2.828,74,445,45.000,1.414,2.646,0.378,0.667
1372,ER.ATL2.png,6,11.071,0.615,4.243,195,446,45.000,3.000,1.415,0.707,0.750
1373,ER.ATL2.png,5,9.657,0.674,4.123,1,444,104.036,2.000,2.188,0.457,0.769
1374,ER.ATL2.png,104,113.095,0.102,24.042,39,447,163.072,11.175,2.312,0.432,0.507
1375,ER.ATL2.png,1,2.828,1.000,1.414,68,444,135.000,1.000,1.000,1.000,1.000
1376,ER.ATL2.png,68,70.569,0.172,17.889,173,446,153.435,10.322,2.027,0.493,0.486
1377,ER.ATL2.png,1,2.828,1.000,1.414,193,444,135.000,1.000,1.000,1.000,1.000
1378,ER.ATL2.png,1,2.828,1.000,1.414,199,444,135.000,1.000,1.000,1.000,1.000
1379,ER.ATL2.png,1,2.828,1.000,1.414,160,445,135.000,1.000,1.000,1.000,1.000
1380,ER.ATL2.png,2,4.828,1.000,2.236,202,445,116.565,1.000,2.000,0.500,1.000
1381,ER.ATL2.png,1,2.828,1.000,1.414,72,446,135.000,1.000,1.000,1.000,1.000
1382,ER.ATL2.png,3,8.485,0.524,3.162,75,446,108.435,2.000,1.567,0.638,0.600
1383,ER.ATL2.png,4,9.899,0.513,4.123,162,446,165.964,2.000,2.293,0.436,0.615
1384,ER.ATL2.png,1,2.828,1.000,1.414,193,446,135.000,1.000,1.000,1.000,1.000
1385,ER.ATL2.png,2,4.828,1.000,2.236,62,447,116.565,1.000,2.000,0.500,1.000
1386,ER.ATL2.png,1,2.828,1.000,1.414,65,448,135.000,1.000,1.000,1.000,1.000
1387,ER.ATL2.png,2,5.657,0.785,2.828,71,448,135.000,1.414,2.646,0.378,0.667
1388,ER.ATL2.png,1,2.828,1.000,1.414,171,448,135.000,1.000,1.000,1.000,1.000
1389,ER.ATL2.png,1,2.828,1.000,1.414,264,448,135.000,1.000,1.000,1.000,1.000
1390,ER.ATL2.png,1,2.828,1.000,1.414,271,448,135.000,1.000,1.000,1.000,1.000
1391,ER.ATL2.png,28,46.042,0.166,14.866,0,449,109.654,4.439,3.366,0.297,0.571
1392,ER.ATL2.png,3,6.828,0.809,3.162,162,449,108.435,1.000,3.000,0.333,1.000
1393,ER.ATL2.png,2,4.243,1.000,2.236,65,450,153.435,1.000,2.000,0.500,1.000
1394,ER.ATL2.png,4,9.899,0.513,5.000,73,453,36.870,1.941,3.850,0.260,0.571
1395,ER.ATL2.png,14,29.456,0.203,9.487,263,459,71.565,4.384,2.386,0.419,0.438
1396,ER.ATL2.png,56,65.740,0.163,16.643,27,453,147.265,10.140,2.551,0.392,0.418
1397,ER.ATL2.png,1,2.828,1.000,1.414,192,451,135.000,1.000,1.000,1.000,1.000
1398,ER.ATL2.png,1,2.828,1.000,1.414,272,451,135.000,1.000,1.000,1.000,1.000
1399,ER.ATL2.png,17,25.213,0.336,8.485,496,451,135.000,4.800,2.074,0.482,0.607
1400,ER.ATL2.png,2,4.828,1.000,2.236,38,452,116.565,1.000,2.000,0.500,1.000
1401,ER.ATL2.png,1,2.828,1.000,1.414,164,452,135.000,1.000,1.000,1.000,1.000
1402,ER.ATL2.png,1,2.828,1.000,1.414,261,452,135.000,1.000,1.000,1.000,1.000
1403,ER.ATL2.png,16,16.728,0.719,6.403,334,452,128.660,4.000,1.283,0.779,0.821
1404,ER.ATL2.png,2,4.828,1.000,2.236,475,452,116.565,1.000,2.000,0.500,1.000
1405,ER.ATL2.png,1,2.828,1.000,1.414,67,453,135.000,1.000,1.000,1.000,1.000
1406,ER.ATL2.png,1,2.828,1.000,1.414,75,453,135.000,1.000,1.000,1.000,1.000
1407,ER.ATL2.png,2,5.657,0.785,2.828,170,453,135.000,1.414,2.646,0.378,0.667
1408,ER.ATL2.png,8,13.899,0.520,4.472,174,454,153.435,4.000,1.072,0.933,0.640
1409,ER.ATL2.png,1,2.828,1.000,1.414,191,453,135.000,1.000,1.000,1.000,1.000
1410,ER.ATL2.png,1,2.828,1.000,1.414,266,453,135.000,1.000,1.000,1.000,1.000
1411,ER.ATL2.png,2,4.828,1.000,2.236,271,453,116.565,1.000,2.000,0.500,1.000
1412,ER.ATL2.png,1,2.828,1.000,1.414,274,453,135.000,1.000,1.000,1.000,1.000
1413,ER.ATL2.png,1,2.828,1.000,1.414,284,453,135.000,1.000,1.000,1.000,1.000
1414,ER.ATL2.png,1,2.828,1.000,1.414,470,453,135.000,1.000,1.000,1.000,1.000
1415,ER.ATL2.png,1,2.828,1.000,1.414,487,453,135.000,1.000,1.000,1.000,1.000
1416,ER.ATL2.png,3,5.657,1.000,2.828,69,456,45.000,2.000,1.464,0.683,0.857
1417,ER.ATL2.png,1,2.828,1.000,1.414,259,454,135.000,1.000,1.000,1.000,1.000
1418,ER.ATL2.png,23,26.042,0.426,10.000,488,462,53.130,4.243,2.668,0.375,0.657
1419,ER.ATL2.png,3,5.657,1.000,2.828,520,454,135.000,2.000,1.464,0.683,0.857
1420,ER.ATL2.png,27,35.113,0.275,10.817,43,462,33.690,6.791,1.524,0.656,0.535
1421,ER.ATL2.png,3,5.657,1.000,2.828,65,457,45.000,2.000,1.464,0.683,0.857
1422,ER.ATL2.png,1,2.828,1.000,1.414,74,455,135.000,1.000,1.000,1.000,1.000
1423,ER.ATL2.png,1,2.828,1.000,1.414,179,455,135.000,1.000,1.000,1.000,1.000
1424,ER.ATL2.png,2,4.828,1.000,2.236,193,455,116.565,1.000,2.000,0.500,1.000
1425,ER.ATL2.png,2423,265.907,0.431,87.321,356,463,166.759,47.000,1.926,0.519,0.865
1426,ER.ATL2.png,23,32.284,0.277,8.944,479,459,26.565,5.000,1.530,0.654,0.622
1427,ER.ATL2.png,12,27.213,0.204,10.000,167,464,53.130,5.115,2.392,0.418,0.375
1428,ER.ATL2.png,1,2.828,1.000,1.414,266,456,135.000,1.000,1.000,1.000,1.000
1429,ER.ATL2.png,29,35.456,0.290,11.180,462,466,63.435,6.261,2.027,0.493,0.617
1430,ER.ATL2.png,89,77.054,0.188,17.493,503,456,120.964,12.238,1.447,0.691,0.572
1431,ER.ATL2.png,3,5.657,1.000,2.828,60,457,135.000,2.000,1.464,0.683,0.857
1432,ER.ATL2.png,1,2.828,1.000,1.414,72,457,135.000,1.000,1.000,1.000,1.000
1433,ER.ATL2.png,1,2.828,1.000,1.414,180,457,135.000,1.000,1.000,1.000,1.000
1434,ER.ATL2.png,1,2.828,1.000,1.414,191,457,135.000,1.000,1.000,1.000,1.000
1435,ER.ATL2.png,2,4.828,1.000,2.236,261,457,116.565,1.000,2.000,0.500,1.000
1436,ER.ATL2.png,4,7.657,0.857,3.162,65,458,108.435,2.000,1.468,0.681,0.800
1437,ER.ATL2.png,49,77.882,0.102,18.601,172,469,36.254,8.731,2.077,0.482,0.414
1438,ER.ATL2.png,1,2.828,1.000,1.414,336,458,135.000,1.000,1.000,1.000,1.000
1439,ER.ATL2.png,1,2.828,1.000,1.414,338,458,135.000,1.000,1.000,1.000,1.000
1440,ER.ATL2.png,1,2.828,1.000,1.414,462,458,135.000,1.000,1.000,1.000,1.000
1441,ER.ATL2.png,1,2.828,1.000,1.414,473,458,135.000,1.000,1.000,1.000,1.000
1442,ER.ATL2.png,25,30.870,0.330,8.602,25,459,125.538,6.200,1.374,0.728,0.633
1443,ER.ATL2.png,1,2.828,1.000,1.414,68,459,135.000,1.000,1.000,1.000,1.000
1444,ER.ATL2.png,1,2.828,1.000,1.414,285,459,135.000,1.000,1.000,1.000,1.000
1445,ER.ATL2.png,16,19.556,0.526,7.211,285,465,56.310,4.851,1.533,0.652,0.681
1446,ER.ATL2.png,2,4.828,1.000,2.236,34,460,116.565,1.000,2.000,0.500,1.000
1447,ER.ATL2.png,2,5.657,0.785,2.828,191,460,135.000,1.414,2.646,0.378,0.667
1448,ER.ATL2.png,1,2.828,1.000,1.414,276,460,135.000,1.000,1.000,1.000,1.000
1449,ER.ATL2.png,36,37.113,0.328,10.770,278,470,68.199,8.000,1.093,0.914,0.590
1450,ER.ATL2.png,34,27.213,0.577,11.402,344,460,127.875,6.091,2.098,0.477,0.731
1451,ER.ATL2.png,141,72.669,0.336,22.204,6,462,125.838,15.913,1.272,0.786,0.673
1452,ER.ATL2.png,3,8.485,0.524,3.162,49,461,161.565,2.000,1.567,0.638,0.600
1453,ER.ATL2.png,1,2.828,1.000,1.414,70,461,135.000,1.000,1.000,1.000,1.000
1454,ER.ATL2.png,1,2.828,1.000,1.414,165,461,135.000,1.000,1.000,1.000,1.000
1455,ER.ATL2.png,1,2.828,1.000,1.414,264,461,135.000,1.000,1.000,1.000,1.000
1456,ER.ATL2.png,550,148.953,0.312,50.448,0,462,103.761,19.000,2.659,0.376,0.799
1457,ER.ATL2.png,1,2.828,1.000,1.414,32,462,135.000,1.000,1.000,1.000,1.000
1458,ER.ATL2.png,2,5.657,0.785,2.828,187,464,45.000,1.414,2.646,0.378,0.667
1459,ER.ATL2.png,2,5.657,0.785,2.828,265,464,45.000,1.414,2.646,0.378,0.667
1460,ER.ATL2.png,26,36.870,0.240,10.770,286,472,68.199,6.957,1.844,0.542,0.531
1461,ER.ATL2.png,4,7.071,1.000,3.162,476,463,161.565,2.000,1.468,0.681,0.800
1462,ER.ATL2.png,16,20.385,0.484,7.071,493,462,135.000,5.000,1.343,0.745,0.727
1463,ER.ATL2.png,3,7.071,0.754,3.606,71,465,33.690,1.789,2.702,0.370,0.667
1464,ER.ATL2.png,1,2.828,1.000,1.414,164,463,135.000,1.000,1.000,1.000,1.000
1465,ER.ATL2.png,52,71.740,0.127,14.866,292,463,109.654,12.587,1.435,0.697,0.443
1466,ER.ATL2.png,2,4.828,1.000,2.236,307,463,116.565,1.000,2.000,0.500,1.000
1467,ER.ATL2.png,1,2.828,1.000,1.414,43,464,135.000,1.000,1.000,1.000,1.000
1468,ER.ATL2.png,1,2.828,1.000,1.414,171,464,135.000,1.000,1.000,1.000,1.000
1469,ER.ATL2.png,84,92.468,0.123,17.464,271,481,76.759,13.000,1.120,0.893,0.517
1470,ER.ATL2.png,11,16.142,0.530,6.325,353,464,108.435,3.000,1.960,0.510,0.710
1471,ER.ATL2.png,142,106.024,0.159,20.616,23,465,112.834,15.077,1.301,0.769,0.606
1472,ER.ATL2.png,3,7.071,0.754,3.606,36,467,33.690,1.789,2.702,0.370,0.667
1473,ER.ATL2.png,1,2.828,1.000,1.414,47,465,135.000,1.000,1.000,1.000,1.000
1474,ER.ATL2.png,1,2.828,1.000,1.414,187,465,135.000,1.000,1.000,1.000,1.000
1475,ER.ATL2.png,1,2.828,1.000,1.414,216,465,135.000,1.000,1.000,1.000,1.000
1476,ER.ATL2.png,1,2.828,1.000,1.414,43,466,135.000,1.000,1.000,1.000,1.000
1477,ER.ATL2.png,2,4.828,1.000,2.236,66,466,116.565,1.000,2.000,0.500,1.000
1478,ER.ATL2.png,1,2.828,1.000,1.414,71,466,135.000,1.000,1.000,1.000,1.000
1479,ER.ATL2.png,2,5.657,0.785,2.828,113,468,45.000,1.414,2.646,0.378,0.667
1480,ER.ATL2.png,1,2.828,1.000,1.414,117,466,135.000,1.000,1.000,1.000,1.000
1481,ER.ATL2.png,1,2.828,1.000,1.414,220,466,135.000,1.000,1.000,1.000,1.000
1482,ER.ATL2.png,1,2.828,1.000,1.414,260,466,135.000,1.000,1.000,1.000,1.000
1483,ER.ATL2.png,1,2.828,1.000,1.414,38,467,135.000,1.000,1.000,1.000,1.000
1484,ER.ATL2.png,2,4.828,1.000,2.236,62,467,116.565,1.000,2.000,0.500,1.000
1485,ER.ATL2.png,1,2.828,1.000,1.414,176,467,135.000,1.000,1.000,1.000,1.000
1486,ER.ATL2.png,1,2.828,1.000,1.414,243,467,135.000,1.000,1.000,1.000,1.000
1487,ER.ATL2.png,3,7.071,0.754,3.606,306,467,146.310,1.789,2.702,0.370,0.667
1488,ER.ATL2.png,1,2.828,1.000,1.414,473,467,135.000,1.000,1.000,1.000,1.000
1489,ER.ATL2.png,2,4.243,1.000,2.236,31,468,153.435,1.000,2.000,0.500,1.000
1490,ER.ATL2.png,1,2.828,1.000,1.414,45,468,135.000,1.000,1.000,1.000,1.000
1491,ER.ATL2.png,5,10.485,0.572,5.000,247,468,143.130,2.496,2.511,0.398,0.625
1492,ER.ATL2.png,1,2.828,1.000,1.414,250,468,135.000,1.000,1.000,1.000,1.000
1493,ER.ATL2.png,1,2.828,1.000,1.414,340,468,135.000,1.000,1.000,1.000,1.000
1494,ER.ATL2.png,1,2.828,1.000,1.414,68,469,135.000,1.000,1.000,1.000,1.000
1495,ER.ATL2.png,1,2.828,1.000,1.414,181,469,135.000,1.000,1.000,1.000,1.000
1496,ER.ATL2.png,1,2.828,1.000,1.414,242,469,135.000,1.000,1.000,1.000,1.000
1497,ER.ATL2.png,33,41.113,0.245,12.207,298,479,55.008,7.376,1.589,0.629,0.541
1498,ER.ATL2.png,1,2.828,1.000,1.414,490,469,135.000,1.000,1.000,1.000,1.000
1499,ER.ATL2.png,1,2.828,1.000,1.414,501,469,135.000,1.000,1.000,1.000,1.000
1500,ER.ATL2.png,122,84.569,0.214,18.439,503,478,12.529,16.464,1.101,0.908,0.560
1501,ER.ATL2.png,1,2.828,1.000,1.414,32,470,135.000,1.000,1.000,1.000,1.000
1502,ER.ATL2.png,1,2.828,1.000,1.414,35,470,135.000,1.000,1.000,1.000,1.000
1503,ER.ATL2.png,1,2.828,1.000,1.414,74,470,135.000,1.000,1.000,1.000,1.000
1504,ER.ATL2.png,8,17.556,0.326,6.403,75,474,38.660,3.795,1.783,0.561,0.533
1505,ER.ATL2.png,1,2.828,1.000,1.414,264,470,135.000,1.000,1.000,1.000,1.000
1506,ER.ATL2.png,4,10.485,0.457,4.123,342,470,104.036,2.000,2.293,0.436,0.615
1507,ER.ATL2.png,4,7.657,0.857,3.606,344,470,123.690,2.000,2.000,0.500,0.800
1508,ER.ATL2.png,1,2.828,1.000,1.414,348,470,135.000,1.000,1.000,1.000,1.000
1509,ER.ATL2.png,2,4.243,1.000,2.236,496,470,153.435,1.000,2.000,0.500,1.000
1510,ER.ATL2.png,1,2.828,1.000,1.414,173,471,135.000,1.000,1.000,1.000,1.000
1511,ER.ATL2.png,14,23.213,0.326,8.062,176,471,119.745,4.000,2.189,0.457,0.571
1512,ER.ATL2.png,4,11.314,0.393,4.472,200,475,63.435,2.530,2.179,0.459,0.500
1513,ER.ATL2.png,2,5.657,0.785,2.828,246,471,135.000,1.414,2.646,0.378,0.667
1514,ER.ATL2.png,33,51.012,0.159,13.153,309,471,98.746,6.412,2.198,0.455,0.493
1515,ER.ATL2.png,1,2.828,1.000,1.414,67,472,135.000,1.000,1.000,1.000,1.000
1516,ER.ATL2.png,30,46.527,0.174,13.038,81,472,122.471,7.889,1.875,0.533,0.432
1517,ER.ATL2.png,5,9.899,0.641,4.472,192,474,26.565,2.000,2.152,0.465,0.714
1518,ER.ATL2.png,6,11.314,0.589,5.000,239,472,126.870,2.774,2.275,0.440,0.600
1519,ER.ATL2.png,27,37.698,0.239,9.487,254,478,18.435,6.708,1.235,0.810,0.545
1520,ER.ATL2.png,10,19.556,0.329,8.062,278,476,29.745,3.479,2.777,0.360,0.513
1521,ER.ATL2.png,2,4.828,1.000,2.236,290,472,116.565,1.000,2.000,0.500,1.000
1522,ER.ATL2.png,1,2.828,1.000,1.414,307,472,135.000,1.000,1.000,1.000,1.000
1523,ER.ATL2.png,1,2.828,1.000,1.414,39,473,135.000,1.000,1.000,1.000,1.000
1524,ER.ATL2.png,139,98.953,0.178,19.723,62,475,149.534,15.556,1.546,0.647,0.668
1525,ER.ATL2.png,4,11.314,0.393,4.472,243,476,26.565,2.530,2.179,0.459,0.500
1526,ER.ATL2.png,1,2.828,1.000,1.414,286,473,135.000,1.000,1.000,1.000,1.000
1527,ER.ATL2.png,2,4.243,1.000,2.236,345,474,153.435,1.000,2.000,0.500,1.000
1528,ER.ATL2.png,2,4.828,1.000,2.236,363,474,116.565,1.000,2.000,0.500,1.000
1529,ER.ATL2.png,4,7.071,1.000,3.162,456,475,161.565,2.000,1.468,0.681,0.800
1530,ER.ATL2.png,1,2.828,1.000,1.414,524,474,135.000,1.000,1.000,1.000,1.000
1531,ER.ATL2.png,1,2.828,1.000,1.414,195,475,135.000,1.000,1.000,1.000,1.000
1532,ER.ATL2.png,2,4.828,1.000,2.236,252,475,116.565,1.000,2.000,0.500,1.000
